"participantnum";"date";"ms_condition";"dv_order";"prous1";"prous2";"prous3";"prous4";"prous5";"antius1";"antius2";"antius3";"antius4";"antius5";"cheerful";"sad";"active";"angryatself";"disgusted";"calm";"guilty";"enthusiastic";"attentive";"afraid";"joyful";"downhearted";"bashful";"tired";"nervous";"sheepish";"sluggish";"amazed";"lonely";"distressed";"daring";"shaky";"sleepy";"blameworthy";"surprised";"happy";"excited";"determined";"strong";"timid";"hostile";"frightened";"scornful";"alone";"proud";"astonished";"relaxed";"alert";"jittery";"interested";"irritable";"upset";"lively";"loathing";"delighted";"angry";"ashamed";"confident";"inspired";"bold";"atease";"energetic";"fearless";"blue";"scared";"concentrating";"disgustedwithself";"shy";"drowsy";"dissatisfiedwithself";"countryofbirth";"race";"americanid";"msincomplete";"expert";"source";"location";"proauth_avg";"antiauth_avg";"pro_minus_anti";"pass_ER1";"pass_ER2";"pass_ER3"
NA;NA;"tv";NA;8;8;7;8;7;6;7;8;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";NA;"0";0;"upenn";"upenn";7,33333333333333;6,66666666666667;0,666666666666666;TRUE;TRUE;FALSE
"1";"4/25/2017";"tv";"anti-first";4;2;6;7;1;4;4;5;2;1;"2";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"2";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";4;"0";1;"pace_expert";"pace";4,66666666666667;2,66666666666667;2;TRUE;TRUE;FALSE
"2";"4/25/2017";"ms";"pro-first";7;7;8;6;7;7;4;7;2;7;"1";"4";"1";"1";"1";"2";"1";"1";"3";"1";"1";"1";"1";"5";"1";"1";"5";"1";"1";"2";"1";"1";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"1";"2";"2";"1";"4";"2";"1";"1";6;"0";1;"pace_expert";"pace";7;5,33333333333333;1,66666666666667;TRUE;TRUE;FALSE
"4";"4/25/2017";"tv";"anti-first";5;7;8;9;8;5;5;6;9;7;"1";"4";"2";"4";"3";"3";"1";"1";"4";"3";"1";"3";"1";"4";"2";"2";"5";"1";"5";"3";"2";"1";"5";"1";"2";"1";"1";"4";"2";"2";"3";"2";"2";"5";"1";"1";"1";"2";"1";"1";"2";"4";"1";"1";"1";"5";"1";"1";"1";"2";"2";"1";"1";"4";"3";"4";"4";"3";"4";"5";"1";"1";4;"0";1;"pace_expert";"pace";8,33333333333333;7,33333333333333;1;TRUE;TRUE;FALSE
"5";"4/25/2017";"tv";"pro-first";7;7;7;7;7;7;7;7;7;7;"3";"1";"2";"1";"1";"3";"1";"1";"2";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"2";"1";"2";"3";"1";"1";"1";"1";"1";"1";"1";"2";"2";"2";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";7;"0";1;"pace_expert";"pace";7;7;0;TRUE;TRUE;TRUE
"7";"4/25/2017";"ms";"anti-first";7;6;7;9;7;7;7;5;3;4;"5";"1";"5";"1";"1";"3";"1";"4";"4";"1";"3";"1";"1";"4";"1";"1";"2";"1";"1";"1";"1";"1";"4";"1";"1";"5";"5";"5";"5";"1";"1";"1";"1";"1";"1";"1";"3";"2";"1";"1";"1";"1";"2";"1";"3";"1";"1";"2";"3";"4";"4";"2";"3";"1";"1";"2";"1";"1";"1";"1";"1";"1";3;"0";1;"pace_expert";"pace";7,66666666666667;4;3,66666666666667;TRUE;TRUE;FALSE
"8";"4/25/2017";"tv";"pro-first";5;5;5;5;5;5;5;5;5;5;"3";"2";"3";"3";"1";"3";"1";"1";"4";"2";"2";"1";"3";"4";"5";"1";"2";"1";"1";"3";"1";"2";"4";"3";"2";"4";"1";"3";"4";"3";"1";"2";"1";"1";"2";"2";"3";"4";"2";"3";"1";"1";"2";"1";"3";"1";"1";"3";"3";"1";"2";"2";"3";"1";"1";"2";"2";"3";"3";"3";"1";"1";7;"0";1;"pace_expert";"pace";5;5;0;TRUE;TRUE;TRUE
"9";"4/25/2017";"ms";"anti-first";8;8;8;7;7;7;6;7;4;1;"3";"2";"1";"1";"1";"5";"1";"1";"4";"2";"1";"2";"1";"5";"2";"1";"3";"1";"3";"3";"1";"1";"5";"1";"4";"4";"1";"3";"4";"2";"1";"1";"1";"3";"1";"1";"5";"4";"1";"1";"3";"3";"1";"1";"3";"1";"1";"4";"1";"1";"3";"1";"2";"2";"1";"2";"1";"3";"4";"1";"1";"1";9;"0";1;"pace_expert";"pace";7,33333333333333;4;3,33333333333333;TRUE;TRUE;TRUE
"10";"4/25/2017";"tv";"pro-first";5;5;6;5;6;1;1;1;1;1;"2";"1";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"3";"1";"1";"1";"1";"1";"1";"3";"1";"1";"4";"1";"3";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"2";"2";"1";"1";"1";"3";"1";"1";"1";"1";"1";"1";9;"0";1;"pace_expert";"pace";5,66666666666667;1;4,66666666666667;TRUE;TRUE;TRUE
"14";"5/1/2017";"tv";"pro-first";8;8;6;7;6;3;3;6;3;5;"5";"1";"3";"1";"1";"5";"1";"2";"5";"1";"5";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"5";"1";"3";"5";"1";"1";"1";"1";"1";"5";"1";"5";"5";"1";"3";"1";"1";"3";"1";"4";"1";"1";"5";"4";"3";"5";"2";"1";"1";"1";"4";"1";"3";"2";"1";"1";"1";9;"0";1;"pace_expert";"pace";6,33333333333333;4,66666666666667;1,66666666666667;TRUE;TRUE;TRUE
"15";"5/1/2017";"ms";"anti-first";7;7;6;6;6;2;1;6;3;4;"2";"2";"3";"1";"1";"5";"1";"1";"3";"1";"2";"1";"1";"5";"1";"1";"4";"1";"1";"1";"1";"1";"4";"1";"1";"2";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"4";"2";"1";"1";"1";"1";"2";"1";"2";"1";"1";"2";"1";"1";"4";"2";"2";"1";"1";"3";"1";"1";"4";"1";"1";"1";9;"0";1;"pace_expert";"pace";6;4,33333333333333;1,66666666666667;TRUE;TRUE;TRUE
"16";"5/1/2017";"tv";"pro-first";7;7;8;7;7;2;1;2;1;2;"2";"1";"2";"1";"1";"2";"1";"3";"4";"1";"2";"1";"2";"2";"3";"1";"3";"1";"1";"3";"2";"2";"3";"1";"1";"3";"1";"3";"4";"2";"1";"1";"1";"1";"2";"1";"2";"4";"2";"3";"1";"2";"2";"1";"3";"1";"1";"3";"3";"2";"3";"1";"1";"1";"1";"4";"1";"2";"2";"1";"1";"1";9;"0";1;"pace_expert";"pace";7,33333333333333;1,66666666666667;5,66666666666667;TRUE;TRUE;TRUE
"19";"5/1/2017";"tv";"anti-first";8;7;5;8;5;6;4;6;5;6;"4";"1";"4";"1";"1";"3";"1";"4";"4";"2";"4";"1";"1";"2";"1";"2";"2";"1";"1";"2";"2";"1";"2";"1";"1";"2";"4";"3";"4";"2";"1";"1";"3";"1";"2";"1";"3";"4";"2";"2";"1";"1";"3";"1";"3";"1";"1";"4";"3";"3";"4";"3";"2";"1";"1";"5";"1";NA;"2";"1";"1";"1";6;"0";1;"pace_expert";"pace";6;5,66666666666667;0,333333333333333;TRUE;TRUE;FALSE
"20";"5/1/2017";"ms";"pro-first";9;9;9;9;9;7;7;8;6;7;"2";"4";"2";"1";"1";"3";"1";"1";"4";"1";"1";"4";"1";"5";"3";"1";"4";"1";"5";"1";"1";"1";"5";"1";"1";"3";"1";"2";"1";"1";"1";"1";"1";"5";"1";"1";"4";"1";"1";"4";"2";"4";"1";"1";"2";"1";"1";"1";"2";"1";"2";"1";"3";"1";"1";"1";"1";"4";"5";"1";"1";"1";8;"0";1;"pace_expert";"pace";9;7;2;TRUE;TRUE;TRUE
"21";"5/1/2017";"ms";"anti-first";8;4;5;4;4;7;5;8;5;6;"1";"4";"1";"5";"4";"2";"5";"1";"1";"5";"2";"3";"1";"5";"4";"3";"3";"2";"4";"4";"2";"4";"4";"5";"1";"2";"2";"1";"1";"2";"2";"4";"1";"3";"1";"1";"1";"1";"4";"1";"4";"5";"1";"1";"2";"5";"4";"2";"1";"2";"1";"1";"1";"3";"4";"1";"4";"3";"2";"4";"1";"1";7;"0";1;"pace_expert";"pace";4,33333333333333;6,33333333333333;-2;TRUE;TRUE;TRUE
"23";"5/1/2017";"tv";"anti-first";8;8;7;9;7;5;4;5;4;5;"3";"1";"4";"1";"1";"4";"1";"3";"4";"1";"3";"1";"1";"3";"2";"1";"2";"2";"1";"1";"3";"1";"3";"1";"1";"3";"2";"4";"3";"1";"1";"1";"1";"1";"3";"1";"4";"3";"1";"5";"2";"1";"3";"1";"3";"1";"1";"3";"2";"2";"3";"3";"2";"1";"1";"5";"1";"1";"4";"1";"1";"1";6;"0";1;"pace_expert";"pace";7,66666666666667;4,66666666666667;3;TRUE;TRUE;FALSE
"24";"5/1/2017";"ms";"pro-first";6;7;4;2;5;7;2;5;2;7;"3";"1";"3";"0";"4";"2";"0";"1";"2";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"2";"2";"4";"1";"0";"2";"3";"2";"4";"3";"2";"3";"0";"0";"0";"0";"0";"1";"2";"2";"2";"4";"3";"1";"1";"2";"0";"0";"3";"0";"0";"1";"2";"3";"0";"0";"4";"0";"2";"0";"0";"1";"1";6;"0";1;"pace_expert";"pace";3,66666666666667;4,66666666666667;-1;TRUE;TRUE;FALSE
"25";"5/1/2017";"tv";"anti-first";8;8;9;8;8;8;8;9;8;8;"2";"1";"1";"1";"1";"2";"1";"1";"1";"1";"2";"1";"1";"4";"1";"1";"4";"1";"1";"1";"1";"2";"4";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"2";"1";"2";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"3";"1";"2";"4";"2";"1";"1";1;"0";1;"pace_expert";"pace";8,33333333333333;8,33333333333333;0;TRUE;TRUE;FALSE
"29";"5/1/2017";"ms";"pro-first";8;8;8;8;8;1;1;4;1;4;"3";"2";"2";"1";"3";"4";"2";"2";"2";"1";"3";"3";"2";"3";"1";"1";"3";"1";"1";"2";"4";"1";"4";"2";"2";"3";"1";"3";"4";"1";"2";"1";"2";"1";"2";"2";"5";"2";"1";"1";"2";"1";"4";"1";"2";"3";"1";"3";"2";"3";"4";"3";"4";"1";"1";"3";"1";"3";"2";"1";"1";"1";9;"0";1;"pace_expert";"pace";8;3;5;TRUE;TRUE;TRUE
"30";"5/1/2017";"tv";"anti-first";8;7;4;6;5;1;1;4;1;1;"2";"1";"4";"1";"1";"3";"1";"2";"4";"1";"4";"1";"4";"4";"1";"1";"2";"2";"1";"2";"4";"1";"5";"1";"4";"2";"1";"3";"4";"2";"1";"1";"1";"1";"2";"1";"4";"2";"2";"4";"1";"1";"3";"1";"2";"1";"1";"4";"1";"1";"3";"5";"2";"1";"1";"5";"1";"1";"1";"1";"1";"1";6;"0";1;"pace_expert";"pace";5;2;3;TRUE;TRUE;FALSE
"31";"5/1/2017";"ms";"anti-first";7;6;8;6;7;9;8;8;7;8;"4";"3";"4";"1";"2";"5";"1";"3";"3";"1";"4";"1";"3";"5";"1";"1";"4";"3";"1";"3";"2";"2";"3";"2";"1";"3";"2";"4";"3";"2";"1";"1";"1";"2";"4";"1";"5";"3";"2";"3";"2";"3";"2";"1";"3";"1";"1";"4";"3";"3";"5";"3";"3";"2";"1";"3";"3";"1";"3";"2";"1";"1";4;"0";1;"pace_expert";"pace";7;7,66666666666667;-0,666666666666667;TRUE;TRUE;FALSE
"32";"5/1/2017";"tv";"pro-first";9;9;7;5;7;1;1;1;1;1;"1";"1";"1";"1";"1";"3";"1";"1";"2";"1";"1";"1";"1";"5";"3";"1";"3";"1";"3";"1";"1";"1";"5";"1";"1";"3";"1";"1";"1";"3";"1";"1";"2";"3";"1";"1";"2";"3";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";"1";6;"0";1;"pace_expert";"pace";6,33333333333333;1;5,33333333333333;TRUE;TRUE;FALSE
"33";"5/1/2017";"ms";"anti-first";5;3;6;6;5;9;9;9;9;9;"1";"4";"1";"1";"4";"1";"1";"1";"3";"4";"1";"1";"1";"1";"3";"1";"1";"1";"3";"3";"1";"5";"1";"3";"4";"1";"1";"1";"1";"2";"4";"2";"3";"3";"1";"1";"1";"3";"4";"1";"3";"4";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"3";"3";"1";"4";"1";"1";"1";"1";"1";1;"0";1;"pace_expert";"pace";5,66666666666667;9;-3,33333333333333;TRUE;TRUE;FALSE
"38";"5/1/2017";"ms";"anti-first";7;7;7;6;7;7;7;7;7;7;"2";"3";"4";"2";"3";"5";"1";"3";"5";"1";"2";"2";"1";"2";"1";"2";"1";"4";"2";"2";"4";"1";"1";"1";"1";"3";"4";"5";"3";"1";"2";"1";"1";"2";"2";"1";"5";"5";"1";"4";"2";"1";"3";"1";"1";"2";"1";"4";"4";"5";"5";"3";"5";"2";"1";"5";"2";"1";"1";"1";"1";"1";5;"0";1;"pace_expert";"pace";6,66666666666667;7;-0,333333333333333;TRUE;TRUE;FALSE
"39";"5/1/2017";"ms";"pro-first";7;7;8;8;7;6;4;7;7;7;"3";"1";"4";"1";"1";"5";"1";"3";"4";"2";"4";"1";"4";"5";"1";"2";"4";"3";"1";"4";"4";"1";"5";"1";"3";"4";"1";"4";"4";"3";"1";"1";"1";"1";"3";"1";"3";"4";"3";"4";"1";"1";"3";"1";"4";"1";"1";"4";"3";"4";"4";"1";"3";"2";"1";"4";"1";"4";"4";"1";"1";"1";5;"0";1;"pace_expert";"pace";7,66666666666667;7;0,666666666666667;TRUE;TRUE;FALSE
"40";"5/1/2017";"tv";"anti-first";6;6;6;6;6;4;1;3;3;3;"3";"1";"3";"1";"1";"2";"1";"2";"3";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"2";"3";"1";"1";"1";"1";"1";"1";"1";"3";"3";"1";"2";"1";"1";"2";"1";"2";"1";"1";"2";"1";"1";"2";"2";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";5;"0";1;"pace_expert";"pace";6;3;3;TRUE;TRUE;FALSE
"45";"5/1/2017";"tv";"anti-first";7;7;7;7;7;7;7;6;7;6;"4";"1";"5";"2";"1";"3";"2";"3";"5";"2";"5";"1";"1";"4";"2";"1";"1";"2";"1";"3";"3";"2";"4";"1";"1";"3";"3";"3";"5";"1";"1";"3";"1";"1";"3";"1";"3";"5";"5";"5";"2";"1";"4";"1";"4";"1";"2";"5";"4";"5";"2";"5";"4";"1";"1";"5";"1";"1";"4";"3";"1";"1";7;"0";1;"pace_expert";"pace";7;6,33333333333333;0,666666666666667;TRUE;TRUE;TRUE
"47";"5/1/2017";"tv";"anti-first";7;7;7;7;7;5;4;7;4;6;"3";"1";"3";"2";"2";"4";"2";"3";"4";"1";"3";"2";"14";"1";"1";"2";"1";"1";"1";"1";"4";"1";"4";"1";"2";"3";"2";"4";"3";"1";"1";"1";"1";"1";"4";"2";"2";"4";"4";"5";"1";"1";"3";"1";"3";"1";"1";"3";"4";"4";"2";"3";"4";"1";"1";"3";"2";"1";"3";"2";"1";"1";5;"0";1;"pace_expert";"pace";7;5,66666666666667;1,33333333333333;TRUE;TRUE;FALSE
"49";"5/2/2017";"ms";"anti-first";8;8;8;9;8;6;4;3;1;3;"3";"1";"4";"1";"1";"5";"1";"2";"5";"1";"4";"3";"1";"4";"3";"3";"3";"2";"1";"1";"2";"4";"4";"1";"2";"4";"2";"5";"4";"3";"1";"1";"1";"1";"5";"2";"5";"5";"1";"4";"1";"1";"3";"1";"2";"1";"1";"5";"3";"4";"5";"3";"3";"1";"1";"5";"1";"1";"5";"1";"1";"1";7;"0";1;"pace_expert";"pace";8,33333333333333;2,33333333333333;6;TRUE;TRUE;TRUE
"51";"5/2/2017";"ms";"anti-first";7;7;7;8;8;4;4;5;4;5;"3";"1";"3";"1";"1";"2";"1";"3";"2";"1";"2";"1";"1";"5";"1";"1";"1";"4";"1";"2";"1";"1";"5";"1";"1";"4";"3";"4";"4";"1";"1";"1";"1";"1";"2";"1";"4";"2";"1";"2";"1";"1";"2";"1";"3";"1";"1";"2";"1";"3";"3";"2";"1";"1";"1";"4";"1";"2";"1";"1";"1";"1";8;"0";1;"pace_expert";"pace";7,66666666666667;4,66666666666667;3;TRUE;TRUE;TRUE
"52";"5/2/2017";"tv";"pro-first";8;8;9;8;8;5;4;5;5;3;"4";"1";"5";"1";"2";"5";"2";"4";"3";"3";"4";"3";"1";"1";"2";"1";"1";"1";"1";"2";"2";"1";"1";"1";"3";"4";"3";"4";"5";"2";"2";"1";"3";"1";"3";"1";"4";"5";"1";"4";"1";"3";"4";"1";"3";"2";"1";"5";"3";"1";"3";"4";"4";"1";"2";"5";"2";"1";"4";"2";"1";"1";9;"0";1;"pace_expert";"pace";8,33333333333333;4,33333333333333;4;TRUE;TRUE;TRUE
"54";"5/3/2017";"ms";"pro-first";8;8;8;8;6;3;2;5;2;4;"3";"1";"5";"1";"1";"2";"1";"3";"5";"3";"3";"1";"1";"2";"4";"1";"1";"2";"1";"2";"2";"5";"1";"1";"1";"4";"3";"3";"3";"1";"1";"1";"1";"1";"3";"1";"2";"5";"5";"4";"2";"1";"5";"1";"4";"1";"1";"3";"3";"2";"2";"5";"2";"1";"1";"4";"1";"1";"1";"1";"1";"1";6;"0";1;"pace_expert";"pace";7,33333333333333;3,66666666666667;3,66666666666667;TRUE;TRUE;FALSE
"55";"5/3/2017";"tv";"pro-first";3;5;2;7;3;8;8;4;6;3;"2";"1";"3";"1";"1";"3";"1";"2";"4";"1";"2";"1";"1";"3";"2";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"2";"1";"2";"2";"1";"1";"1";"1";"1";"1";"1";"3";"4";"1";"3";"1";"1";"1";"1";"1";"1";"1";"3";"2";"1";"2";"2";"1";"1";"1";"3";"1";"1";"2";"1";"1";"1";3;"0";1;"pace_expert";"pace";4;4,33333333333333;-0,333333333333333;TRUE;TRUE;FALSE
"57";"5/3/2017";"ms";"anti-first";7;7;7;7;7;5;3;6;6;5;"4";"1";"1";"1";"1";"3";"1";"3";"4";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"4";"4";"4";"1";"1";"1";"1";"1";"3";"1";"3";"4";"1";"1";"1";"1";"3";"1";"4";"1";"1";"4";"4";"1";"2";"3";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";9;"0";1;"pace_expert";"pace";7;5,66666666666667;1,33333333333333;TRUE;TRUE;TRUE
"61";"5/3/2017";"tv";"pro-first";9;8;7;7;7;3;4;4;2;4;"3";"1";"1";"1";"1";"5";"1";"2";"4";"1";"3";"1";"1";"4";"2";"1";"2";"1";"1";"2";"1";"1";"3";"1";"1";"4";"3";"3";"2";"1";"1";"1";"1";"1";"1";"1";"3";"5";"2";"3";"1";"1";"2";"1";"3";"1";"1";"3";"1";"2";"3";"2";"3";"1";"1";"5";"1";"4";"1";"1";"1";"1";9;"0";1;"pace_expert";"pace";7;3,33333333333333;3,66666666666667;TRUE;TRUE;TRUE
"63";"5/3/2017";"tv";"anti-first";7;7;5;7;6;5;6;6;3;5;"2";"1";"2";"1";"1";"3";"1";"1";"3";"1";"2";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"2";"1";"2";"3";"1";"1";"1";"1";"1";"2";"1";"5";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"3";"2";"4";"1";"1";"2";"1";"1";"2";"1";"1";"1";7;"0";1;"pace_expert";"pace";6;4,66666666666667;1,33333333333333;TRUE;TRUE;TRUE
"64";"5/3/2017";"ms";"pro-first";7;6;9;9;8;6;6;8;7;8;"1";"2";"2";"12";"2";"1";"3";"3";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"2";"1";"1";"1";"2";"1";"5";"4";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"2";"1";"2";"2";"1";"1";"1";"1";"4";"3";"2";"3";"2";"4";"1";"1";"4";"1";"1";"1";"1";"1";"1";6;"0";1;"pace_expert";"pace";8,66666666666667;7,66666666666667;0,999999999999999;TRUE;TRUE;FALSE
"69";"5/3/2017";"tv";"pro-first";6;5;6;6;7;5;6;6;6;5;"2";"3";"4";"4";"2";"3";"4";"1";"2";"3";"4";"2";"2";"3";"4";"2";"2";"3";"4";"5";"2";"3";"4";"3";"2";"3";"4";"4";"2";"3";"4";"2";"2";"3";"1";"5";"2";"3";"3";"2";"2";"3";"2";"3";"2";"3";"4";"1";"2";"3";"5";"5";"2";"3";"1";"4";"2";"3";"2";"3";"1";"1";6;"0";1;"pace_expert";"pace";6,33333333333333;5,66666666666667;0,666666666666666;TRUE;TRUE;FALSE
"71";"5/3/2017";"tv";"pro-first";7;6;8;8;8;7;5;7;7;7;"4";"1";"4";"1";"1";"3";"1";"4";"4";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";"3";"4";"4";"4";"1";"1";"1";"1";"1";"3";"1";"3";"4";"3";"4";"1";"1";"3";"1";"4";"1";"1";"4";"3";"3";"3";"4";"2";"1";"1";"4";"1";"1";"1";"1";"1";"1";5;"0";1;"pace_expert";"pace";8;7;1;TRUE;TRUE;FALSE
"73";"5/3/2017";"ms";"anti-first";8;8;8;7;7;9;8;8;8;8;"4";"1";"4";"1";"3";"4";"2";"3";"5";"1";"3";"3";"1";"1";"2";"1";"1";"2";"4";"1";"4";"1";"1";"1";"4";"3";"2";"4";"4";"2";"1";"2";"1";"1";"3";"2";"3";"4";"1";"4";"2";"2";"3";"1";"3";"1";"1";"3";"4";"3";"4";"4";"4";"1";"1";"5";"1";"4";"1";"1";"1";"1";7;"0";1;"pace_expert";"pace";7,33333333333333;8;-0,666666666666667;TRUE;TRUE;TRUE
"75";"5/3/2017";"tv";"pro-first";7;7;8;7;7;7;6;8;7;8;"3";"1";"4";"1";"1";"3";"1";"1";"4";"1";"3";"1";"1";"4";"1";"1";"2";"1";"1";"1";"1";"1";"4";"1";"1";"4";"3";"4";"4";"1";"1";"1";"1";"1";"4";"1";"3";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"4";"4";"2";"3";"3";"3";"1";"1";"4";"1";"1";"1";"1";"1";"1";7;"0";1;"pace_expert";"pace";7,33333333333333;7,66666666666667;-0,333333333333334;TRUE;TRUE;TRUE
"76";"5/9/2017";"ms";"anti-first";6;6;8;8;7;7;7;6;4;5;"3";"2";"3";"2";"3";"2";"4";"2";"4";"3";"2";"3";"4";"4";"3";"1";"2";"4";"1";"3";"3";"4";"3";"3";"2";"3";"1";"4";"4";"3";"2";"3";"4";"1";"1";"1";"2";"2";"3";"1";"4";"2";"2";"1";"2";"2";"1";"2";"2";"3";"1";"1";"3";"1";"4";"3";"1";"1";"1";"1";"1";"1";8;"0";1;"pace_expert";"pace";7,66666666666667;5;2,66666666666667;TRUE;TRUE;TRUE
"77";"5/9/2017";"tv";"anti-first";9;8;7;6;3;9;4;9;4;4;"2";"1";"5";"1";"2";"2";"1";"5";"2";"1";"1";"1";"2";"2";"5";"3";"2";"1";"1";"2";"2";"2";"1";"1";"2";"1";"1";"5";"5";"1";"1";"1";"1";"2";"4";"1";"5";"5";"4";"1";"3";"1";"4";"1";"4";"5";"3";"1";"3";"5";"2";"2";"3";"1";"1";"3";"3";"1";"4";"4";"1";"1";9;"0";1;"pace_expert";"pace";5,33333333333333;5,66666666666667;-0,333333333333334;TRUE;TRUE;TRUE
"78";"5/9/2017";"ms";"pro-first";6;6;5;6;4;5;4;4;4;5;"1";"3";"1";"2";"1";"2";"1";"1";"2";"3";"1";"2";"1";"4";"4";"1";"4";"1";"3";"1";"1";"2";"4";"2";"1";"1";"1";"1";"2";"1";"1";"2";"1";"2";"1";"1";"2";"1";"2";"1";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"3";"1";"1";"1";"2";"1";"1";"1";7;"0";1;"pace_expert";"pace";5;4,33333333333333;0,666666666666667;TRUE;TRUE;TRUE
"79";"5/9/2017";"ms";"pro-first";9;8;8;8;9;4;3;6;6;6;"2";"1";"3";"1";"1";"5";"1";"2";"4";"1";"2";"1";"1";"3";"1";"1";"2";"2";"1";"2";"1";"1";"2";"1";"1";"4";"1";"3";"3";"1";"1";"1";"1";"1";"3";"1";"4";"3";"1";"4";"1";"1";"2";"1";"3";"1";"1";"3";"3";"3";"5";"2";"3";"1";"1";"5";"1";"1";"2";"1";"1";"1";7;"0";1;"pace_expert";"pace";8,33333333333333;6;2,33333333333333;TRUE;TRUE;TRUE
"84";"5/9/2017";"tv";"pro-first";8;8;8;7;6;2;2;3;2;1;"3";"1";"1";"1";"1";"2";"1";"2";"2";"1";"3";"1";"1";"4";"1";"1";"1";"1";"1";"3";"2";"3";"5";"1";"1";"2";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"3";"1";"1";"2";"3";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"3";"1";"1";"1";"5";"1";"1";"3";"1";"1";"1";8;"0";1;"pace_expert";"pace";7;2;5;TRUE;TRUE;TRUE
"85";"5/9/2017";"tv";"anti-first";7;7;5;6;6;1;5;2;2;5;"2";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"3";"1";"2";"2";"1";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";9;"0";1;"pace_expert";"pace";5,66666666666667;3;2,66666666666667;TRUE;TRUE;TRUE
"86";"5/9/2017";"ms";"pro-first";9;9;6;8;7;3;2;6;1;6;"2";"1";"1";"1";"1";"5";"1";"1";"4";"3";"1";"5";"2";"2";"3";"1";"1";"1";"1";"2";"1";"1";"2";"1";"2";"4";"1";"3";"2";"2";"1";"1";"1";"1";"4";"1";"4";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"3";"1";"4";"1";"2";"1";"1";"5";"1";"3";"1";"1";"1";"1";9;"0";1;"pace_expert";"pace";7;4,33333333333333;2,66666666666667;TRUE;TRUE;TRUE
